customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,normalized_price
C4674,Other,Senior,Karachi,4/14/2024,O8674,2024-09-16,Subway,Sandwich,Continental,2,251.4,Card,47,2025-02-03,349,Active,5,10/20/2024,Delayed,0.10795556031865108
C2875,Other,Adult,Islamabad,8/21/2025,O6875,2024-09-16,Pizza Hut,Pasta,Chinese,3,508.78,Card,3,2025-04-24,394,Active,2,5/9/2025,Delayed,0.29184438966884574
C6893,Female,Adult,Peshawar,7/20/2024,O10893,2024-09-16,Subway,Pasta,Dessert,5,1129.1,Wallet,24,2025-06-02,38,Inactive,3,9/25/2024,Delivered,0.7350409030829135
C2844,Female,Teenager,Karachi,3/28/2025,O6844,2024-09-16,McDonald's,Pizza,Italian,1,304.61,Wallet,43,2025-01-20,374,Inactive,5,10/7/2024,Delivered,0.14597220733754868
C6341,Other,Senior,Multan,10/26/2024,O10341,2024-09-16,McDonald's,Pizza,Italian,4,606.63,Wallet,26,2025-07-17,345,Active,2,9/13/2024,Delayed,0.3617547243953846
C4708,Male,Teenager,Multan,12/21/2023,O8708,2024-09-16,KFC,Pizza,Chinese,5,1461.19,Wallet,17,2024-11-02,353,Inactive,2,12/21/2024,Delayed,0.9723073625549244
C2896,Other,Teenager,Multan,4/22/2024,O6896,2024-09-17,KFC,Sandwich,Chinese,1,128.0,Wallet,37,2025-01-04,265,Active,4,1/14/2025,Delayed,0.01979066195120209
C4802,Male,Senior,Multan,7/11/2025,O8802,2024-09-17,Subway,Fries,Continental,2,1423.89,Wallet,20,2025-03-12,122,Inactive,5,6/16/2025,Delayed,0.9456578430321866
C3952,Other,Teenager,Lahore,12/20/2024,O7952,2024-09-17,KFC,Pizza,Continental,5,245.62,Card,1,2025-07-21,236,Inactive,4,1/23/2025,Cancelled,0.1038259564891223
C5010,Male,Adult,Islamabad,6/13/2024,O9010,2024-09-17,McDonald's,Fries,Dessert,3,806.17,Wallet,20,2024-11-03,319,Inactive,5,9/11/2024,Delivered,0.5043189368770763
C3524,Other,Senior,Peshawar,3/5/2025,O7524,2024-09-17,McDonald's,Fries,Chinese,1,727.3,Wallet,15,2025-02-26,481,Inactive,5,6/20/2025,Delayed,0.44796913514092807
C6102,Male,Teenager,Multan,11/2/2023,O10102,2024-09-17,Pizza Hut,Pizza,Italian,5,192.08,Cash,44,2024-08-23,184,Inactive,2,11/5/2024,Cancelled,0.06557353624120316
C6307,Female,Senior,Peshawar,1/13/2025,O10307,2024-09-17,Subway,Burger,Dessert,5,978.59,Cash,37,2025-02-13,26,Active,2,12/1/2024,Cancelled,0.6275068767191798
C4675,Male,Senior,Islamabad,12/8/2023,O8675,2024-09-17,Burger King,Burger,Continental,1,342.81,Card,48,2025-08-19,156,Active,4,5/19/2025,Cancelled,0.17326474475761797
C5451,Other,Teenager,Karachi,9/4/2024,O9451,2024-09-17,Pizza Hut,Sandwich,Continental,3,1437.31,Card,31,2024-12-01,325,Inactive,2,5/13/2025,Delayed,0.9552459543457291
C3284,Female,Adult,Islamabad,7/6/2025,O7284,2024-09-17,KFC,Pizza,Fast Food,5,367.14,Wallet,17,2024-11-24,94,Inactive,3,10/17/2024,Delayed,0.19064766191547886
C1157,Male,Senior,Multan,9/2/2023,O5157,2024-09-17,Subway,Pasta,Italian,5,939.16,Card,14,2024-11-23,101,Inactive,2,8/13/2025,Delayed,0.5993355481727574
C2658,Other,Adult,Islamabad,7/21/2025,O6658,2024-09-17,McDonald's,Fries,Italian,3,315.37,Wallet,30,2024-11-29,52,Active,4,4/21/2025,Delayed,0.15365984353231166
C5878,Other,Adult,Karachi,6/15/2024,O9878,2024-09-17,Pizza Hut,Pizza,Dessert,2,554.35,Card,31,2024-12-06,377,Inactive,4,3/14/2025,Cancelled,0.3244025292037295
C5100,Male,Senior,Multan,4/29/2025,O9100,2024-09-17,KFC,Fries,Dessert,1,844.59,Cash,1,2025-03-09,68,Inactive,5,8/15/2025,Cancelled,0.5317686564498267
C2036,Male,Teenager,Peshawar,1/22/2024,O6036,2024-09-17,Subway,Pizza,Continental,2,758.21,Card,45,2024-12-26,229,Inactive,2,3/1/2025,Delayed,0.47005322759261237
C2555,Female,Senior,Lahore,11/17/2024,O6555,2024-09-18,Pizza Hut,Burger,Continental,4,880.12,Wallet,5,2024-10-26,344,Active,5,2/23/2025,Cancelled,0.5571535741078126
C3266,Male,Teenager,Peshawar,3/5/2025,O7266,2024-09-18,Burger King,Pizza,Continental,1,1366.76,Card,16,2025-06-05,500,Inactive,4,4/28/2025,Cancelled,0.9048404958382452
C1673,Male,Senior,Multan,8/18/2024,O5673,2024-09-18,KFC,Pasta,Dessert,1,135.74,Cash,27,2024-10-22,8,Active,1,1/6/2025,Delivered,0.025320615868252794
C4312,Other,Senior,Lahore,5/27/2024,O8312,2024-09-18,Subway,Sandwich,Italian,5,795.01,Card,9,2024-09-04,249,Active,5,12/11/2024,Delivered,0.4963455149501661
C1737,Other,Senior,Karachi,8/11/2024,O5737,2024-09-18,Subway,Pizza,Fast Food,2,1140.03,Cash,31,2025-04-05,336,Active,2,7/17/2025,Cancelled,0.7428499982138391
C6214,Male,Senior,Islamabad,2/4/2025,O10214,2024-09-18,Pizza Hut,Pizza,Italian,2,1443.97,Card,37,2024-10-07,481,Active,2,9/17/2024,Cancelled,0.9600042867859823
C3328,Female,Adult,Lahore,2/17/2024,O7328,2024-09-19,Subway,Pasta,Dessert,3,1358.47,Cash,17,2025-05-16,488,Inactive,3,3/11/2025,Delayed,0.8989175865394919
C2737,Female,Adult,Lahore,7/6/2024,O6737,2024-09-19,McDonald's,Sandwich,Dessert,1,709.28,Wallet,8,2025-06-20,444,Active,4,9/13/2024,Delivered,0.4350944879076911
C1126,Male,Adult,Peshawar,2/4/2024,O5126,2024-09-19,Burger King,Pizza,Dessert,2,596.63,Wallet,8,2024-09-30,11,Inactive,2,1/13/2025,Delayed,0.35461008109170145
C4130,Female,Adult,Karachi,9/21/2024,O8130,2024-09-19,McDonald's,Pizza,Italian,4,328.31,Wallet,1,2025-05-19,179,Active,5,6/24/2025,Delayed,0.16290501196727752
C6828,Female,Adult,Peshawar,12/30/2024,O10828,2024-09-19,KFC,Pizza,Chinese,4,443.42,Card,38,2024-10-17,300,Active,2,12/14/2024,Delivered,0.24514700103597328
C4468,Male,Senior,Islamabad,11/13/2023,O8468,2024-09-19,KFC,Pasta,Italian,3,1489.33,Card,8,2025-07-11,137,Active,5,7/6/2025,Delivered,0.9924123888114885
C2267,Male,Adult,Karachi,11/13/2024,O6267,2024-09-19,McDonald's,Pasta,Fast Food,5,1267.05,Wallet,35,2024-11-13,97,Active,4,1/14/2025,Delayed,0.8336012574572214
C2981,Male,Teenager,Peshawar,8/8/2025,O6981,2024-09-19,McDonald's,Fries,Chinese,2,595.12,Cash,36,2024-10-19,454,Inactive,4,7/13/2025,Delayed,0.3535312399528453
C5339,Other,Senior,Lahore,7/5/2025,O9339,2024-09-19,Pizza Hut,Pasta,Dessert,2,1175.98,Cash,21,2024-10-06,365,Inactive,3,9/23/2024,Delivered,0.7685349908905798
C5224,Female,Teenager,Karachi,2/5/2025,O9224,2024-09-19,Pizza Hut,Fries,Chinese,2,802.62,Wallet,10,2025-06-02,369,Active,3,8/6/2025,Cancelled,0.5017825885042689
C4097,Other,Senior,Multan,9/29/2023,O8097,2024-09-20,McDonald's,Pizza,Dessert,2,904.28,Card,26,2025-01-15,92,Inactive,2,9/16/2024,Cancelled,0.5744150323295109
C4566,Male,Senior,Islamabad,4/15/2024,O8566,2024-09-20,Burger King,Pasta,Dessert,4,940.37,Card,46,2025-05-27,265,Inactive,3,9/26/2024,Delayed,0.6002000500125031
C5960,Other,Adult,Islamabad,6/30/2025,O9960,2024-09-20,KFC,Burger,Fast Food,1,148.3,Cash,14,2025-06-11,417,Active,2,1/2/2025,Cancelled,0.03429428785767871
C3840,Male,Teenager,Islamabad,8/26/2023,O7840,2024-09-20,Subway,Fries,Italian,5,142.72,Card,17,2024-12-21,311,Inactive,4,10/6/2024,Cancelled,0.03030757689422356
C3140,Male,Senior,Karachi,3/12/2024,O7140,2024-09-20,Burger King,Pizza,Italian,5,486.71,Wallet,15,2025-01-26,204,Active,1,11/25/2024,Cancelled,0.2760761618976172
C6882,Female,Adult,Lahore,6/10/2025,O10882,2024-09-20,KFC,Pasta,Chinese,4,1320.04,Card,48,2025-05-30,95,Inactive,5,9/7/2024,Delayed,0.871460722323438
C5093,Male,Adult,Islamabad,2/5/2024,O9093,2024-09-20,Subway,Pasta,Chinese,4,307.43,Card,43,2025-06-05,382,Inactive,5,4/4/2025,Delayed,0.1479869967491873
C5892,Male,Adult,Multan,10/17/2023,O9892,2024-09-20,Pizza Hut,Sandwich,Fast Food,3,322.59,Cash,4,2024-10-20,473,Inactive,5,7/28/2025,Delivered,0.1588182759975708
C5838,Male,Senior,Multan,2/24/2025,O9838,2024-09-21,Burger King,Pasta,Continental,4,387.56,Cash,46,2025-06-08,327,Inactive,5,6/8/2025,Cancelled,0.2052370235415997
C6671,Female,Senior,Islamabad,10/17/2023,O10671,2024-09-21,Burger King,Pasta,Fast Food,4,512.29,Card,30,2024-09-17,394,Inactive,1,11/23/2024,Delivered,0.2943521594684385
C4179,Other,Adult,Lahore,11/5/2024,O8179,2024-09-21,Pizza Hut,Pasta,Italian,3,1410.48,Wallet,34,2024-11-19,239,Inactive,4,1/21/2025,Cancelled,0.9360768763619475
C2817,Other,Adult,Peshawar,9/23/2024,O6817,2024-09-21,Burger King,Pizza,Dessert,3,388.7,Wallet,30,2024-11-18,33,Active,5,12/15/2024,Delivered,0.20605151287821952
C4068,Female,Teenager,Peshawar,2/18/2025,O8068,2024-09-22,Burger King,Fries,Italian,3,554.73,Wallet,46,2024-12-13,262,Active,2,11/30/2024,Cancelled,0.3246740256492695
C6524,Male,Adult,Lahore,8/23/2024,O10524,2024-09-22,McDonald's,Burger,Dessert,1,577.83,Card,38,2025-05-16,80,Inactive,3,6/16/2025,Delayed,0.34117815168077736
C2212,Other,Adult,Islamabad,8/6/2024,O6212,2024-09-22,KFC,Fries,Dessert,5,1428.23,Wallet,30,2025-01-30,144,Active,5,4/1/2025,Cancelled,0.948758618225985
C6940,Female,Teenager,Peshawar,8/3/2024,O10940,2024-09-22,KFC,Pasta,Fast Food,5,1037.93,Card,36,2025-02-17,249,Inactive,2,5/27/2025,Delivered,0.6699031900832351
C5874,Male,Senior,Multan,7/23/2025,O9874,2024-09-22,Subway,Sandwich,Italian,3,1279.13,Wallet,43,2025-07-01,107,Active,1,2/21/2025,Delivered,0.8422319865680706
C1870,Other,Teenager,Lahore,2/18/2025,O5870,2024-09-22,McDonald's,Pizza,Italian,2,855.95,Card,33,2025-07-24,160,Active,3,4/21/2025,Cancelled,0.5398849712428107
C2706,Female,Teenager,Karachi,9/29/2023,O6706,2024-09-23,Pizza Hut,Burger,Fast Food,2,699.57,Wallet,18,2025-04-28,380,Inactive,3,11/21/2024,Delayed,0.42815703925981496
C6743,Female,Teenager,Lahore,1/8/2025,O10743,2024-09-23,Burger King,Sandwich,Italian,1,570.44,Card,50,2025-08-15,173,Inactive,5,9/9/2024,Delivered,0.33589826027935554
C4067,Female,Teenager,Peshawar,4/4/2024,O8067,2024-09-23,Subway,Sandwich,Fast Food,5,215.22,Cash,14,2024-09-02,441,Inactive,3,3/1/2025,Delivered,0.08210624084592577
C6455,Male,Teenager,Multan,12/1/2023,O10455,2024-09-23,Burger King,Pizza,Chinese,1,266.54,Cash,17,2024-12-10,319,Active,3,10/4/2024,Delayed,0.11877255028042727
C1232,Male,Senior,Karachi,7/26/2025,O5232,2024-09-23,Pizza Hut,Sandwich,Continental,1,142.22,Wallet,6,2025-06-29,294,Active,1,9/9/2024,Cancelled,0.029950344729039402
C5424,Other,Adult,Multan,1/12/2025,O9424,2024-09-23,Pizza Hut,Fries,Dessert,2,391.7,Cash,19,2024-11-03,383,Active,3,2/10/2025,Delayed,0.20819490586932446
C4995,Other,Adult,Lahore,11/19/2024,O8995,2024-09-23,McDonald's,Pizza,Continental,1,424.18,Cash,39,2025-03-26,184,Active,3,3/26/2025,Delayed,0.23140070731968707
C5630,Female,Adult,Multan,5/9/2024,O9630,2024-09-23,Pizza Hut,Sandwich,Dessert,5,389.02,Card,25,2025-01-27,155,Inactive,3,1/14/2025,Delayed,0.2062801414639374
C3957,Other,Teenager,Multan,8/3/2024,O7957,2024-09-23,Pizza Hut,Pizza,Fast Food,5,541.58,Card,27,2025-01-11,51,Inactive,5,10/21/2024,Delivered,0.3152788197049262
C3564,Other,Senior,Lahore,6/6/2024,O7564,2024-09-23,KFC,Pasta,Fast Food,1,266.41,Wallet,16,2024-10-08,139,Active,1,1/20/2025,Delayed,0.11867966991747939
C1489,Female,Senior,Karachi,2/14/2025,O5489,2024-09-23,KFC,Burger,Fast Food,2,135.57,Wallet,17,2025-02-01,298,Active,4,6/29/2025,Cancelled,0.02519915693209017
C2646,Male,Adult,Karachi,1/16/2025,O6646,2024-09-23,Pizza Hut,Sandwich,Chinese,1,364.45,Wallet,4,2025-04-09,43,Inactive,2,10/12/2024,Delayed,0.18872575286678814
C1638,Other,Senior,Islamabad,2/20/2025,O5638,2024-09-24,Pizza Hut,Pizza,Italian,5,160.82,Cash,11,2024-10-26,366,Inactive,3,6/29/2025,Delayed,0.043239381273889904
C3875,Male,Teenager,Karachi,6/10/2025,O7875,2024-09-24,McDonald's,Sandwich,Fast Food,2,1395.38,Wallet,47,2024-09-25,250,Active,2,5/28/2025,Delayed,0.9252884649733862
C4743,Male,Senior,Islamabad,9/8/2023,O8743,2024-09-24,McDonald's,Pizza,Dessert,3,172.51,Card,5,2024-12-21,353,Inactive,5,4/7/2025,Delayed,0.05159146929589539
C4438,Male,Senior,Islamabad,1/24/2024,O8438,2024-09-24,Burger King,Pasta,Dessert,3,1001.28,Wallet,26,2025-01-21,458,Inactive,3,10/25/2024,Cancelled,0.6437180723752366
C4275,Other,Senior,Peshawar,1/30/2024,O8275,2024-09-24,Pizza Hut,Fries,Italian,1,532.5,Cash,1,2025-03-14,461,Inactive,4,8/18/2025,Delayed,0.30879148358518205
C1960,Female,Senior,Peshawar,6/18/2024,O5960,2024-09-25,Burger King,Sandwich,Continental,3,273.15,Card,16,2025-05-25,195,Inactive,5,11/13/2024,Delivered,0.12349515950416173
C2334,Female,Teenager,Peshawar,11/15/2023,O6334,2024-09-25,McDonald's,Pizza,Continental,2,1438.08,Wallet,13,2025-04-14,462,Inactive,2,5/10/2025,Delayed,0.9557960918801128
C1708,Male,Senior,Islamabad,3/5/2024,O5708,2024-09-25,KFC,Sandwich,Fast Food,2,1025.95,Cash,15,2025-05-06,194,Active,5,1/7/2025,Delivered,0.6613439074054228
C6161,Male,Adult,Peshawar,1/27/2024,O10161,2024-09-25,Burger King,Burger,Fast Food,5,995.33,Cash,46,2024-09-22,350,Active,3,8/31/2024,Delayed,0.6394670096095452
C3023,Other,Senior,Peshawar,10/17/2023,O7023,2024-09-25,Pizza Hut,Fries,Dessert,4,488.77,Card,7,2025-05-28,109,Inactive,1,9/7/2024,Cancelled,0.2775479584181759
C4113,Female,Teenager,Lahore,1/5/2024,O8113,2024-09-25,Subway,Fries,Continental,2,543.21,Cash,7,2025-06-29,64,Inactive,3,1/3/2025,Cancelled,0.31644339656342657
C2215,Male,Senior,Multan,8/29/2023,O6215,2024-09-25,Pizza Hut,Pizza,Dessert,1,365.49,Cash,44,2024-11-14,492,Active,4,3/12/2025,Cancelled,0.18946879577037115
C1712,Other,Adult,Karachi,8/10/2025,O5712,2024-09-25,Subway,Pizza,Italian,5,928.65,Cash,39,2025-01-04,243,Active,1,1/31/2025,Delayed,0.5918265280605866
C3341,Other,Teenager,Islamabad,1/8/2024,O7341,2024-09-25,KFC,Burger,Dessert,2,925.75,Cash,10,2025-05-03,286,Active,2,1/16/2025,Delivered,0.5897545815025185
C3965,Female,Teenager,Multan,7/5/2025,O7965,2024-09-25,McDonald's,Sandwich,Chinese,3,1344.49,Card,22,2025-07-08,169,Inactive,3,2/1/2025,Delayed,0.8889293752009431
C2228,Female,Teenager,Karachi,8/25/2024,O6228,2024-09-25,Burger King,Sandwich,Dessert,1,307.68,Cash,34,2025-08-02,162,Active,4,7/23/2025,Delayed,0.14816561283177937
C3384,Male,Teenager,Multan,12/4/2024,O7384,2024-09-25,Subway,Fries,Dessert,2,201.16,Card,31,2025-02-01,222,Active,4,10/4/2024,Delayed,0.07206087236094738
C5700,Female,Teenager,Karachi,7/22/2025,O9700,2024-09-25,KFC,Sandwich,Continental,1,1215.41,Wallet,50,2025-03-20,498,Active,2,9/12/2024,Cancelled,0.7967063194370021
C2020,Female,Teenager,Karachi,10/29/2024,O6020,2024-09-26,McDonald's,Sandwich,Continental,4,807.78,Wallet,9,2025-03-10,196,Inactive,3,6/16/2025,Delayed,0.5054692244489694
C6628,Male,Teenager,Karachi,4/7/2025,O10628,2024-09-26,Burger King,Pasta,Dessert,2,416.68,Wallet,12,2024-10-31,128,Inactive,4,3/22/2025,Delivered,0.2260422248419248
C3194,Other,Adult,Peshawar,10/5/2024,O7194,2024-09-26,KFC,Pasta,Continental,5,1330.22,Cash,37,2025-05-24,212,Inactive,5,12/13/2024,Cancelled,0.8787339692065873
C3262,Male,Senior,Islamabad,4/14/2024,O7262,2024-09-26,Burger King,Sandwich,Dessert,5,1159.86,Card,7,2025-05-04,262,Active,4,2/2/2025,Delivered,0.7570178258850425
C4506,Female,Senior,Lahore,1/8/2024,O8506,2024-09-26,Burger King,Burger,Dessert,1,1073.17,Card,29,2024-12-10,180,Inactive,5,4/6/2025,Delayed,0.6950809130854142
C5333,Female,Senior,Lahore,11/26/2023,O9333,2024-09-26,Subway,Pasta,Fast Food,4,163.95,Cash,36,2025-05-31,401,Inactive,4,4/28/2025,Delivered,0.04547565462794269
C1263,Male,Teenager,Peshawar,1/25/2025,O5263,2024-09-27,KFC,Burger,Dessert,2,791.77,Card,34,2025-03-04,5,Active,4,2/22/2025,Cancelled,0.4940306505197728
C2790,Female,Senior,Lahore,11/16/2024,O6790,2024-09-27,KFC,Fries,Chinese,4,929.93,Wallet,39,2025-06-23,142,Active,1,4/30/2025,Cancelled,0.5927410424034579
C4908,Male,Adult,Islamabad,9/7/2023,O8908,2024-09-27,Burger King,Pizza,Fast Food,4,447.54,Wallet,28,2025-01-31,180,Inactive,2,5/19/2025,Delayed,0.2480905940770907
C3568,Male,Teenager,Peshawar,6/25/2025,O7568,2024-09-27,Pizza Hut,Pasta,Continental,2,829.9,Cash,33,2025-02-19,13,Inactive,3,10/10/2024,Delayed,0.5212731754367163
C6871,Female,Adult,Peshawar,7/1/2025,O10871,2024-09-27,Subway,Pizza,Italian,1,334.09,Card,22,2025-01-23,86,Inactive,3,5/25/2025,Delivered,0.1670346157968063
C5280,Other,Teenager,Islamabad,5/23/2025,O9280,2024-09-27,McDonald's,Fries,Italian,1,1325.92,Card,27,2025-06-26,495,Inactive,4,4/13/2025,Delayed,0.8756617725860036
C1402,Female,Teenager,Islamabad,11/19/2024,O5402,2024-09-27,KFC,Sandwich,Continental,5,178.73,Wallet,49,2025-05-05,424,Inactive,5,4/24/2025,Delayed,0.05603543743078626
C1770,Female,Teenager,Peshawar,12/6/2023,O5770,2024-09-28,KFC,Burger,Chinese,2,455.43,Card,7,2025-05-03,423,Active,2,12/13/2024,Delivered,0.2537277176436966
C3217,Other,Teenager,Multan,1/31/2024,O7217,2024-09-28,Subway,Pizza,Dessert,1,321.4,Cash,28,2024-12-10,306,Inactive,5,11/3/2024,Delivered,0.1579680634444325
C5919,Female,Teenager,Multan,4/8/2025,O9919,2024-09-28,McDonald's,Sandwich,Fast Food,2,924.94,Card,2,2025-03-15,325,Active,2,8/22/2024,Delivered,0.5891758653949202
C6874,Female,Teenager,Karachi,10/25/2024,O10874,2024-09-28,Subway,Pizza,Fast Food,5,393.64,Card,11,2024-09-14,177,Inactive,2,9/19/2024,Cancelled,0.20958096667023898
C3165,Female,Senior,Karachi,1/21/2024,O7165,2024-09-28,Pizza Hut,Pasta,Continental,4,532.67,Wallet,3,2025-07-11,190,Inactive,1,9/29/2024,Delivered,0.3089129425213446
C2804,Male,Teenager,Karachi,2/25/2025,O6804,2024-09-29,Pizza Hut,Sandwich,Dessert,4,163.88,Cash,48,2024-10-01,49,Inactive,4,4/17/2025,Delayed,0.04542564212481692
C2010,Male,Teenager,Peshawar,7/9/2024,O6010,2024-09-29,McDonald's,Pasta,Chinese,1,1358.11,Wallet,16,2025-03-19,175,Inactive,2,10/10/2024,Cancelled,0.8986603793805593
C3245,Female,Adult,Lahore,2/2/2024,O7245,2024-09-29,McDonald's,Pizza,Chinese,5,100.3,Card,20,2025-06-25,149,Active,3,1/12/2025,Cancelled,0.0
C5857,Male,Teenager,Multan,4/26/2025,O9857,2024-09-29,Subway,Pizza,Chinese,4,415.43,Card,44,2025-01-17,411,Inactive,4,9/30/2024,Delivered,0.22514914442896436
C5326,Other,Teenager,Multan,7/14/2024,O9326,2024-09-30,McDonald's,Burger,Italian,4,117.18,Card,47,2025-05-03,142,Active,2,5/24/2025,Delayed,0.012060157896617019
C5821,Other,Adult,Peshawar,4/28/2024,O9821,2024-09-30,Pizza Hut,Fries,Dessert,2,431.27,Wallet,11,2025-03-30,61,Active,5,2/28/2025,Cancelled,0.23646625942199836
C5319,Female,Adult,Lahore,2/7/2025,O9319,2024-09-30,Pizza Hut,Pasta,Continental,2,1298.64,Cash,37,2024-11-21,35,Inactive,3,10/29/2024,Delivered,0.8561711856535562
C3665,Female,Adult,Islamabad,7/1/2025,O7665,2024-09-30,Pizza Hut,Pasta,Fast Food,2,1118.14,Card,27,2025-03-26,389,Active,3,8/11/2025,Delayed,0.727210374022077
C6222,Other,Adult,Multan,11/21/2024,O10222,2024-09-30,Pizza Hut,Sandwich,Continental,2,1368.66,Cash,16,2025-05-25,324,Inactive,3,8/4/2025,Cancelled,0.906197978065945
C5296,Other,Adult,Lahore,10/15/2023,O9296,2024-09-30,Pizza Hut,Fries,Fast Food,4,588.11,Cash,42,2025-02-03,127,Inactive,3,5/22/2025,Cancelled,0.3485228449969635
C2785,Male,Senior,Karachi,8/25/2024,O6785,2024-09-30,Pizza Hut,Sandwich,Dessert,3,186.46,Card,42,2025-01-25,298,Active,5,3/26/2025,Delayed,0.061558246704533276
C5932,Other,Adult,Multan,9/29/2023,O9932,2024-10-01,Subway,Fries,Chinese,2,197.12,Card,28,2025-01-07,187,Active,1,3/30/2025,Delayed,0.06917443646625943
C3007,Other,Adult,Multan,9/19/2023,O7007,2024-10-01,McDonald's,Sandwich,Continental,2,519.78,Cash,44,2024-12-06,373,Active,4,9/12/2024,Cancelled,0.29970349730289714
C4352,Other,Adult,Karachi,5/7/2025,O8352,2024-10-01,KFC,Fries,Chinese,2,627.38,Wallet,37,2025-07-09,183,Active,2,4/17/2025,Delivered,0.37657985925052695
C6835,Male,Adult,Lahore,1/28/2025,O10835,2024-10-01,McDonald's,Sandwich,Dessert,1,1028.15,Cash,39,2024-11-18,319,Active,3,3/15/2025,Delivered,0.662915728932233
C1928,Other,Teenager,Multan,5/20/2024,O5928,2024-10-01,Subway,Burger,Continental,5,1489.28,Cash,33,2024-09-20,113,Inactive,4,5/30/2025,Cancelled,0.9923766655949701
C5804,Male,Senior,Islamabad,12/1/2024,O9804,2024-10-01,Subway,Burger,Fast Food,2,1204.62,Card,32,2024-08-31,179,Active,2,1/7/2025,Delivered,0.788997249312328
C4654,Male,Teenager,Lahore,7/21/2024,O8654,2024-10-02,Burger King,Fries,Chinese,2,834.13,Wallet,3,2025-03-22,243,Inactive,1,7/22/2025,Delivered,0.5242953595541742
C3302,Female,Senior,Islamabad,1/16/2025,O7302,2024-10-02,KFC,Pasta,Dessert,5,1392.02,Card,3,2025-08-06,123,Inactive,4,3/26/2025,Delivered,0.9228878648233486
C1552,Other,Senior,Multan,2/26/2025,O5552,2024-10-02,KFC,Burger,Continental,2,1024.95,Wallet,11,2024-12-04,74,Inactive,4,2/15/2025,Delayed,0.6606294430750544
C5625,Other,Senior,Multan,1/9/2024,O9625,2024-10-02,McDonald's,Pizza,Continental,4,763.94,Wallet,23,2025-04-21,360,Inactive,3,8/26/2024,Cancelled,0.4741471082056228
C1660,Other,Senior,Multan,8/25/2024,O5660,2024-10-02,KFC,Sandwich,Chinese,1,242.89,Cash,26,2024-08-27,463,Inactive,5,1/1/2025,Delayed,0.1018754688672168
C2710,Female,Senior,Lahore,1/11/2024,O6710,2024-10-02,Subway,Sandwich,Continental,3,804.47,Wallet,43,2024-08-22,129,Active,3,1/8/2025,Cancelled,0.5031043475154503
C6679,Male,Teenager,Peshawar,4/29/2024,O10679,2024-10-03,KFC,Pasta,Fast Food,2,642.43,Wallet,33,2024-11-06,351,Active,5,7/8/2025,Cancelled,0.38733254742256984
C3326,Male,Adult,Islamabad,3/4/2025,O7326,2024-10-03,KFC,Burger,Continental,4,919.56,Wallet,33,2024-10-06,412,Inactive,4,4/3/2025,Delivered,0.5853320472975386
C3447,Female,Teenager,Islamabad,6/12/2025,O7447,2024-10-03,Subway,Pasta,Fast Food,3,949.1,Card,21,2024-08-30,477,Active,4,12/21/2024,Cancelled,0.6064373236166184
C5825,Other,Adult,Peshawar,12/31/2023,O9825,2024-10-03,Burger King,Fries,Dessert,1,1499.68,Wallet,49,2024-12-25,460,Inactive,3,5/4/2025,Delivered,0.9998070946308005
C2531,Male,Senior,Peshawar,5/13/2024,O6531,2024-10-03,KFC,Fries,Continental,4,812.89,Wallet,37,2025-02-12,175,Active,4,12/2/2024,Delivered,0.5091201371771513
C6510,Female,Teenager,Islamabad,8/24/2024,O10510,2024-10-03,Burger King,Burger,Dessert,2,518.23,Card,22,2025-01-11,159,Inactive,4,5/16/2025,Delivered,0.2985960775908263
C3802,Male,Teenager,Multan,12/9/2024,O7802,2024-10-03,Burger King,Sandwich,Italian,4,423.6,Wallet,19,2025-01-04,42,Active,5,4/12/2025,Cancelled,0.23098631800807348
C5416,Female,Teenager,Peshawar,8/17/2025,O9416,2024-10-03,Burger King,Sandwich,Chinese,5,725.79,Cash,10,2024-10-17,19,Inactive,3,2/15/2025,Delayed,0.4468902940020719
C3432,Other,Senior,Lahore,8/30/2024,O7432,2024-10-04,Pizza Hut,Pasta,Continental,5,568.23,Card,31,2025-06-06,203,Inactive,1,2/21/2025,Cancelled,0.33431929410924155
C5971,Female,Adult,Peshawar,1/19/2025,O9971,2024-10-04,Pizza Hut,Pasta,Dessert,3,882.91,Cash,13,2025-02-28,323,Inactive,5,4/7/2025,Delayed,0.5591469295895402
C6233,Male,Teenager,Karachi,8/17/2024,O10233,2024-10-04,McDonald's,Burger,Fast Food,1,751.8,Card,4,2025-01-09,119,Active,2,11/30/2024,Delayed,0.4654735112349515
C2002,Female,Adult,Lahore,4/10/2024,O6002,2024-10-04,Pizza Hut,Sandwich,Continental,4,1031.76,Wallet,26,2024-11-21,446,Active,2,10/17/2024,Delayed,0.6654949451648626
C6453,Female,Senior,Lahore,7/6/2024,O10453,2024-10-04,Burger King,Pizza,Fast Food,1,840.29,Wallet,17,2025-01-24,369,Active,1,2/12/2025,Cancelled,0.528696459829243
C4806,Female,Senior,Islamabad,4/24/2025,O8806,2024-10-04,KFC,Burger,Fast Food,4,483.03,Cash,14,2025-02-14,167,Active,1,3/29/2025,Delivered,0.27344693316186186
C5263,Other,Teenager,Multan,6/27/2024,O9263,2024-10-04,Subway,Fries,Chinese,4,486.01,Card,48,2025-06-25,296,Active,2,4/24/2025,Cancelled,0.27557603686635945
